NOMBRE,ID_PERSONA,EDAD,CAMARA_COMERCIO,SUPERINTENDENCIA_TURISMO,MIEMBRO_COMUNIDAD
BlancheSteve,15635,47,T,T,F
BriceLorenzo,15636,91,F,F,T
IsadoreFerd,15637,59,T,T,T
RussellElwin,15638,96,T,F,F
JerryEldred,15639,56,F,T,T
AlmusRaymond,15640,91,F,T,T
WallaceByron,15641,99,F,T,F
HendersonOran,15642,91,F,F,F
TomMadison,15643,31,F,T,T
AmbroseVern,15644,19,F,F,F
HaroldAl,15645,92,F,F,T
CaryRobbie,15646,83,F,T,F
BuddRolla,15647,90,T,T,T
OdisBillie,15648,42,T,T,F
HugoDora,15649,73,F,T,T
PierreDean,15650,47,F,T,F
WardRose,15651,59,F,F,F
PalmerReginald,15652,39,T,T,T
FrancisNancy,15653,19,T,F,T
CarltonLuke,15654,21,F,T,T
HollieJimmy,15655,93,T,F,T
BernieFrancisco,15656,52,T,F,F
FloydFrederic,15657,19,T,T,F
JohnieJeremiah,15658,49,T,F,T
WinfieldRogers,15659,74,T,F,T
JamesGerard,15660,52,F,F,F
BryonRaphael,15661,92,T,T,F
DenverHaskell,15662,71,T,F,F
MartinCarrie,15663,34,T,F,T
WilfordAdolph,15664,36,T,F,F
MalcolmLogan,15665,31,T,T,T
GabeBlaine,15666,23,F,F,F
TonyWoodie,15667,31,T,F,T
PerryAlvah,15668,71,F,F,T
JosephineBryant,15669,81,T,T,F
JoesphOran,15670,24,T,T,F
OwenJohnnie,15671,44,F,T,T
JeffLloyd,15672,81,F,F,T
TrumanHarvey,15673,84,F,F,T
TomieNoel,15674,68,T,F,F
IsiahEphraim,15675,36,T,F,F
MertonLawrence,15676,46,F,F,F
SpencerFerdinand,15677,78,F,F,F
TerenceEmil,15678,26,F,F,T
BennieClaud,15679,44,T,F,T
EzraRichard,15680,19,F,T,F
DaveOscar,15681,60,T,F,F
RollandWalton,15682,19,T,F,F
ErvinMinnie,15683,57,T,F,F
NathanielClayton,15684,56,T,F,F
ThaddeusGlen,15685,49,F,F,F
ElsieRuben,15686,84,F,F,F
TurnerJuluis,15687,37,T,F,T
LaceyLeslie,15688,27,T,F,T
OrvalEdward,15689,97,F,T,T
JayAllan,15690,78,T,F,F
WilfridMorris,15691,18,F,F,F
JuleCommodore,15692,63,F,T,F
RoseIvey,15693,22,T,F,T
JessieShirley,15694,76,T,F,F
JoshuaAsher,15695,38,T,F,T
BertJewell,15696,96,T,F,F
GodfreyPatrick,15697,39,F,T,T
DeeHubert,15698,60,F,T,T
WillieEllsworth,15699,94,T,F,T
ClareMyles,15700,74,F,F,T
AbieColumbus,15701,88,T,T,F
HaroldPaul,15702,60,F,T,F
EphraimNathaniel,15703,28,F,F,F
JudgeParis,15704,67,T,F,F
HowardRoger,15705,48,F,T,T
LittletonFurman,15706,98,F,F,T
SanfordLucien,15707,40,T,F,T
MeltonAsbury,15708,35,F,T,F
AntonioHosteen,15709,24,T,F,F
JeanBailey,15710,31,F,T,T
JeffersonBill,15711,70,T,T,T
EmilAlvah,15712,38,T,T,T
SandyGustave,15713,67,T,T,F
BurtonJonathan,15714,90,T,F,T
NoahRollo,15715,21,T,F,F
MyronTurner,15716,43,F,T,F
FrankDell,15717,40,T,T,F
WebsterOttis,15718,72,F,T,F
GoldieChamp,15719,75,F,T,F
AbramOrrin,15720,62,F,T,T
BaxterSing,15721,66,T,T,T
EnriqueMalcolm,15722,55,T,T,F
SullivanMills,15723,37,T,T,T
SydneyTheodore,15724,71,F,F,F
WellingtonGiles,15725,65,F,F,F
RudolphWalter,15726,26,F,T,T
GabrielIvy,15727,40,T,F,T
PatrickLoyal,15728,23,F,F,T
AlvisAlbert,15729,74,T,T,T
AlfonsoBascom,15730,21,T,T,F
NobleFloyd,15731,53,T,F,T
MiltonWellington,15732,43,F,F,T
NoelMiller,15733,79,F,F,F
SanfordRansom,15734,24,T,F,F
EarnestMath,15735,46,F,F,T
ShelleyAnastacio,15736,30,F,T,T
AxelEmmet,15737,80,T,F,F
EddKing,15738,40,T,T,T
HarryBartholomew,15739,62,F,F,T
SarahLige,15740,78,T,F,T
BerthaOlaf,15741,37,T,F,F
LeanderAshley,15742,68,T,T,F
EnochOlen,15743,26,F,T,F
JesusBernardo,15744,29,T,T,T
AcieBenjamin,15745,70,F,T,T
WilfridGrant,15746,91,T,F,F
FayShelly,15747,79,F,T,F
GalenBryant,15748,76,F,F,F
ElvinLillie,15749,44,F,T,F
BernardHardy,15750,64,F,T,T
WilliamsJewel,15751,85,T,F,F
JoshListon,15752,52,F,F,T
MattIrwin,15753,36,F,T,F
WmMerton,15754,93,T,T,F
BensonJohnson,15755,98,T,T,F
CliffordCalvin,15756,84,T,F,T
JulesCarter,15757,68,T,T,T
GustPryor,15758,64,F,F,T
HoytElisha,15759,27,F,T,F
BradleyClaudie,15760,28,F,T,T
BossGertrude,15761,93,F,F,F
PleasantForrest,15762,51,F,F,T
BurrRoyce,15763,63,T,F,F
AngeloKelly,15764,70,T,T,F
MaxBeverly,15765,48,F,T,F
MerrillFate,15766,22,F,F,T
BensonEvan,15767,41,F,F,F
RolandRoscoe,15768,90,T,T,T
RooseveltAlonzo,15769,41,T,T,F
HarveyPedro,15770,37,F,T,F
MortimerFrank,15771,39,F,T,T
CarrieHugh,15772,29,T,T,T
MelvilleDelos,15773,82,F,T,T
ShelbyTomas,15774,98,F,T,T
PinkneyHoyt,15775,30,F,F,T
TomDanial,15776,42,T,T,T
OrrinHuston,15777,71,T,T,T
FredDonnie,15778,37,F,T,F
PressBennett,15779,52,T,F,F
GustavePablo,15780,30,T,T,T
LouiseTerry,15781,98,F,T,F
LeroyCarl,15782,21,F,F,F
AlexFred,15783,56,F,F,T
ThomasEzra,15784,54,T,T,F
FrancesBoyce,15785,98,F,F,F
WilmerAnthony,15786,67,T,F,F
CreedJustin,15787,70,F,T,F
SammieEmmit,15788,59,T,T,T
SamuelJessie,15789,56,T,F,T
HarveyMaude,15790,48,T,F,F
EarnestStafford,15791,92,T,F,T
JeromeJoe,15792,47,F,F,T
LeonardHarris,15793,71,T,T,F
TeddyOrie,15794,78,F,T,F
AxelElva,15795,45,F,T,F
ReneBluford,15796,23,T,F,F
ShermanMalcolm,15797,48,F,F,F
BerthaIke,15798,85,T,F,T
HollisFreddie,15799,71,F,T,F
EldredEdmond,15800,62,T,T,F
LarryRoderick,15801,60,F,T,T
ValentineEdd,15802,70,T,F,F
JuleMichel,15803,30,T,F,F
ErvinRoger,15804,50,T,T,F
ClaudCaleb,15805,86,T,T,T
RodneyEli,15806,90,T,T,T
ClayReinhold,15807,38,T,F,F
MaryAbel,15808,63,F,T,F
JimmieJay,15809,47,F,F,T
JamesAda,15810,29,T,F,T
ShermanEmmett,15811,24,T,F,F
ZackWm,15812,68,F,T,T
WillamAndres,15813,37,T,F,T
PhillipSebastian,15814,68,T,F,F
CliffFord,15815,77,T,F,F
AdamIsaiah,15816,30,F,T,T
ClovisElwood,15817,51,F,T,T
DelmarLuther,15818,20,F,T,T
IsomDale,15819,94,T,F,T
EmilioEvan,15820,42,T,T,T
DaytonLindsay,15821,89,T,T,F
ClementEllison,15822,41,T,F,T
MoseEbb,15823,85,F,F,F
EligeWillie,15824,86,T,T,T
TurnerJoe,15825,67,T,F,F
ClevelandSamson,15826,45,T,T,F
RomeoMark,15827,93,T,F,F
JohnnieSterling,15828,19,T,F,T
DominickTom,15829,36,F,F,F
PatrickFinis,15830,24,F,F,T
LenEugene,15831,58,T,F,T
OthaCletus,15832,93,T,F,T
DuncanAmbrose,15833,87,F,T,F
BenjamineHarlan,15834,55,T,F,F
LouieClaud,15835,91,T,F,F
LaurenceFrancis,15836,66,T,T,T
TomasNewton,15837,30,F,T,T
ClydeNorman,15838,62,F,T,T
EllisAlto,15839,36,T,T,F
MerleAlois,15840,44,T,F,T
GerritWilmer,15841,57,T,T,T
CarltonFranklyn,15842,52,F,T,T
MonroeAshton,15843,27,T,F,F
HoseaMay,15844,43,F,F,T
WashAbram,15845,83,F,F,F
AntoneGarrett,15846,83,F,F,F
ElsieJonah,15847,35,F,T,T
EugenioIrwin,15848,32,F,T,F
AlSim,15849,73,F,F,F
BentonJoshua,15850,33,F,T,T
SterlingAlva,15851,25,T,T,T
RexJim,15852,26,F,T,T
StanfordPierre,15853,23,F,T,F
FranciscoNeil,15854,46,T,T,T
DelbertLevy,15855,52,T,T,T
ChristRay,15856,76,F,T,F
GussCurtis,15857,93,F,F,T
AubreyMerl,15858,97,F,F,F
MahlonCarson,15859,69,F,T,T
BenAntonio,15860,96,F,T,F
AntonTillman,15861,21,F,F,F
MichealVivian,15862,69,T,F,T
EarleBoyd,15863,83,T,T,T
MarshalJoshua,15864,94,T,F,F
DudleySigmund,15865,26,T,T,T
EmmetJerome,15866,87,F,T,T
ElishaLacy,15867,65,F,F,T
BurrLaverne,15868,74,F,T,T
CloydRogers,15869,99,T,T,F
ShelbyEd,15870,47,T,T,T
OrieEpifanio,15871,81,T,T,F
IvyEmmitt,15872,70,F,T,T
WinfredTobe,15873,87,T,F,T
BusterEben,15874,91,T,F,T
JewellConrad,15875,28,T,F,T
SonLaura,15876,30,F,T,F
GreenJay,15877,42,T,F,F
PhilOctave,15878,22,F,T,F
LacyBedford,15879,31,F,T,F
HarperLarkin,15880,67,T,T,F
IsraelEllsworth,15881,27,T,T,F
MatthewOrrin,15882,72,T,F,T
AdolphusGerald,15883,56,F,T,T
ElzaArlie,15884,64,T,T,T
MarieLum,15885,97,T,T,F
EdgarCrockett,15886,27,T,T,T
SidneyUrban,15887,75,F,T,T
BerryJohnnie,15888,33,T,T,T
DillardVirgil,15889,46,T,T,T
ChristopherFay,15890,94,T,F,F
CliveManning,15891,67,F,F,T
GeoNile,15892,93,T,F,T
EllaHoratio,15893,29,F,T,F
CurtJosephus,15894,76,F,T,T
HaywardAce,15895,51,F,F,T
WarnerLoyd,15896,31,T,T,T
AdolphusCrawford,15897,34,F,F,T
BennieNicholas,15898,22,F,F,T
AdamClare,15899,50,T,T,F
GilesBenjiman,15900,65,T,F,F
LorenzoHugo,15901,39,F,F,F
JuneJarvis,15902,48,F,T,F
GarlandJimmie,15903,37,T,T,F
WiltonRollo,15904,33,T,F,F
BessieElsworth,15905,54,F,T,T
AdelbertDudley,15906,54,T,T,F
EllsworthDoyle,15907,69,T,F,T
GilbertOtho,15908,21,F,T,F
DennieElton,15909,86,F,T,T
MaryTimothy,15910,70,T,F,F
PierreRichmond,15911,87,F,F,F
JackParley,15912,82,T,T,F
EricHill,15913,21,F,F,T
CurleyDominick,15914,79,F,F,F
NoelOlin,15915,47,T,F,F
JohnnieElton,15916,33,F,F,T
JulesBaldwin,15917,96,F,T,T
FoyThurman,15918,24,T,T,T
CarrollMay,15919,41,F,T,F
ColemanTodd,15920,44,F,T,T
AltoRuben,15921,96,T,F,F
DudleyHollis,15922,29,T,T,F
WhitSullivan,15923,79,T,T,T
OssieGolden,15924,63,F,T,T
FritzEric,15925,25,T,F,T
StanleyStanton,15926,55,T,T,T
CassGardner,15927,31,F,F,F
TollieElza,15928,89,T,F,T
AllanGarfield,15929,75,F,F,F
NickClaude,15930,72,F,T,F
PaulWarren,15931,38,F,T,F
DonaldWells,15932,62,T,F,F
ClaireMinnie,15933,35,T,T,F
OrvilleVerne,15934,73,T,F,T
JasonTruman,15935,44,F,F,F
AlvinAddison,15936,56,F,T,F
OcieOwen,15937,48,F,F,F
AlfredLinwood,15938,63,F,T,T
CalvinDominick,15939,19,T,T,T
MurphyBill,15940,44,T,T,F
EvanMyron,15941,41,T,T,T
BarneyRandolph,15942,90,F,F,F
GeoAbner,15943,85,T,F,F
FloydDozier,15944,60,F,T,F
VernieWilburn,15945,46,F,F,T
EldredAshley,15946,79,F,F,T
MontGustav,15947,38,F,F,T
PhillipHarris,15948,89,F,F,F
PatDouglas,15949,30,F,F,T
IshamEllsworth,15950,72,F,T,F
GraceRubin,15951,66,T,F,F
ElzaHyrum,15952,20,T,T,F
JohnnieBaxter,15953,99,T,T,T
DonEmile,15954,29,T,F,T
ElihuJule,15955,75,F,T,T
VanceFitzhugh,15956,45,T,F,T
AlvahSidney,15957,40,T,T,F
ClemDavid,15958,36,T,F,T
EmanuelOrville,15959,80,T,T,T
JakeLem,15960,39,F,F,T
FosterEligah,15961,75,F,T,T
AlvaDaniel,15962,80,F,F,T
GalenJonah,15963,29,F,F,T
ElmerOwen,15964,34,F,T,F
BrooksEbbie,15965,59,T,T,F
MabelDouglas,15966,71,T,T,F
ClydeStarling,15967,27,F,T,T
LeoFletcher,15968,67,T,T,T
DexterEarly,15969,96,F,F,T
JayHamp,15970,18,T,F,F
KyleAnna,15971,20,F,T,F
KnuteBlanche,15972,41,T,F,T
GastonOdis,15973,23,F,F,F
BishopNoble,15974,76,T,T,F
AndySanford,15975,67,F,T,F
IkeChas,15976,95,F,T,F
MaudeFrench,15977,28,F,T,F
LeviLlewellyn,15978,63,F,F,T
HelenGarfield,15979,98,T,T,T
LucasDelmar,15980,34,T,T,T
ClintElliott,15981,54,F,T,T
EnosFinley,15982,84,F,T,T
LlewellynHoyt,15983,59,F,T,T
OwenDaniel,15984,53,T,F,F
EldredIvey,15985,88,F,T,F
RoyalDavid,15986,69,T,T,T
ClellAuthor,15987,25,F,F,F
LillianOrange,15988,18,F,T,T
PearlAndres,15989,95,T,F,T
ArlieLowell,15990,92,F,F,F
MckinleyElizabeth,15991,45,T,T,F
LonFoster,15992,97,T,F,F
CleveDock,15993,46,F,T,T
ChristopherTerrence,15994,59,T,T,T
RichardEldred,15995,93,T,T,T
EmmittNellie,15996,62,T,T,F
RoyVern,15997,88,F,T,T
BenOsborne,15998,86,T,T,T
JoesphJimmie,15999,42,T,T,F
CarlWong,16000,83,T,F,F
DoraClifford,16001,71,F,F,T
OswaldAlbert,16002,80,F,F,T
BerthaJessee,16003,73,F,T,F
CollinsMajor,16004,38,F,F,F
MichaelHenry,16005,25,T,T,T
StewartBoss,16006,35,F,F,F
WillamDale,16007,28,T,T,F
DoyleBuster,16008,20,F,F,T
PeytonChancy,16009,45,F,T,T
ParkerMyron,16010,59,F,T,T
RufusNile,16011,76,F,T,F
FranciscoWilbert,16012,41,T,F,F
LennieAmbrose,16013,87,T,T,T
IvyElliott,16014,59,F,T,T
IsraelMarian,16015,80,F,T,T
DonaldNorris,16016,98,F,F,F
CalvinTobe,16017,96,T,T,T
EnochSimpson,16018,67,F,F,T
LowellForest,16019,51,T,F,F
MerrittRoland,16020,40,F,T,T
ReginaldLillie,16021,23,F,T,F
LafayetteLenard,16022,35,F,T,F
SimonFord,16023,47,T,T,F
EliasClifford,16024,71,T,T,T
ParkJess,16025,34,F,F,T
BertieTillman,16026,72,T,F,T
SimJudson,16027,88,F,F,F
BurneyMorton,16028,80,F,T,T
MerrittMyles,16029,54,F,F,F
EricIke,16030,63,F,T,T
BuddReginald,16031,45,F,T,F
JuneOrvil,16032,27,T,F,F
DillardAndrew,16033,83,T,F,T
LutherElwin,16034,30,T,T,T
BenjamanGorge,16035,94,F,T,F
BurlLuis,16036,88,T,T,F
ClaireAnton,16037,18,T,F,T
OttoAugustus,16038,81,T,F,F
CloydElliot,16039,69,F,F,T
HattieLarry,16040,67,T,T,F
LumDorsey,16041,96,F,F,T
WyattJohnson,16042,64,T,T,T
NorbertVince,16043,98,T,F,T
SammieAuthor,16044,91,T,T,T
WardTheadore,16045,90,T,F,F
JamesLeander,16046,37,T,T,F
GarfieldLoney,16047,47,F,F,F
GussieLawrence,16048,26,T,F,T
HeneryClive,16049,41,F,F,T
StacyHershel,16050,66,F,T,F
IsaiahJarrett,16051,84,T,T,T
MerrittEsau,16052,29,F,F,F
AndyAshley,16053,59,F,T,T
HurleyMont,16054,71,T,F,T
GeorgeJohnny,16055,75,F,F,T
WilberVivian,16056,80,F,T,T
WoodieFranklin,16057,20,F,T,T
WesleyForrest,16058,33,F,T,F
EnochMillard,16059,96,T,F,T
RileyWarren,16060,41,T,F,T
CrawfordVerner,16061,18,T,T,F
JohnnyLilburn,16062,50,F,T,F
IsiahWyatt,16063,22,T,T,F
CecilRobert,16064,29,F,T,F
JoshJerry,16065,41,F,T,T
IsaiahHubert,16066,79,F,T,F
SantiagoDannie,16067,76,F,T,T
ArcherCaswell,16068,73,F,T,T
ChesleyPerry,16069,56,F,T,F
TimBen,16070,56,F,T,T
HumphreyLem,16071,67,T,T,F
FentonDennis,16072,21,F,F,F
ArthurLarkin,16073,98,T,F,T
GrantClifton,16074,90,T,F,F
RobinLinwood,16075,68,F,F,T
HamptonIsadore,16076,89,F,F,F
LawsonLucious,16077,94,T,F,T
HughDoctor,16078,78,T,F,T
GoldenWellington,16079,72,T,F,F
AlmaGertrude,16080,67,T,F,T
ErnestSumner,16081,24,F,F,T
OrenCarson,16082,27,T,T,F
ClarkPrince,16083,38,T,F,T
DexterLevi,16084,58,F,F,F
AveryEdgar,16085,86,F,T,F
FateHosea,16086,36,T,T,F
LucianElick,16087,67,F,F,T
WendellChesley,16088,84,T,F,F
WhitSim,16089,80,F,T,F
HarrisonLucius,16090,86,F,T,T
ErnestJosephine,16091,28,T,F,T
JoshuaGuy,16092,38,T,F,F
MelvinCollins,16093,72,T,T,T
EbbMike,16094,60,F,T,F
UrbanOlin,16095,53,F,T,F
HeberAl,16096,22,T,T,T
HarryAlf,16097,30,F,F,F
GussWalter,16098,46,F,F,F
CassEmanuel,16099,43,T,F,F
EduardoElmo,16100,86,F,T,T
OrvilleClemon,16101,46,T,T,F
JulianGrant,16102,67,F,F,T
HiramSol,16103,21,F,T,F
OlenLige,16104,25,T,T,T
SydneyRomeo,16105,30,T,F,F
EllsworthDewey,16106,77,F,T,F
TomasJesus,16107,99,T,F,T
TitusCarl,16108,58,F,F,T
DavidVon,16109,90,T,T,T
MosePaul,16110,47,T,F,T
PierreBennett,16111,49,T,F,F
EnochLogan,16112,52,T,F,F
MerlinEula,16113,49,F,T,T
EmmettReuben,16114,79,F,T,F
TrumanMark,16115,36,F,T,F
ThaddeusIssac,16116,81,F,F,T
ElishaHarvey,16117,25,F,F,T
JohnnyMoses,16118,50,T,F,F
ElmoStanley,16119,40,T,F,F
DwightAdam,16120,80,F,T,T
NathanDaniel,16121,94,F,T,T
AnsonVerner,16122,30,F,T,F
JewelFrancisco,16123,27,F,F,F
SaulOmer,16124,99,F,T,T
FayetteMart,16125,93,F,T,F
HarveyMarshall,16126,23,F,F,T
ElliotAlphonse,16127,98,T,F,T
AaronHenry,16128,77,F,T,F
JonathanAlbert,16129,36,F,F,F
WrightNewell,16130,98,T,T,F
EricAlfonso,16131,32,T,F,T
TerryOscar,16132,80,T,T,T
AnthonyIrving,16133,35,F,F,F
HampBennie,16134,67,T,T,T
OcieWilliam,16135,68,F,T,F
PhilipDell,16136,63,F,F,T
KitElvin,16137,79,F,T,F
RollaLenard,16138,46,F,F,T
ArchCliff,16139,86,T,T,F
JuneBuford,16140,30,F,T,T
ColonelSid,16141,77,F,T,F
BaxterAndres,16142,50,F,T,T
JonathanClifton,16143,32,T,F,T
JohnnieDavid,16144,92,F,T,F
PriceMarion,16145,50,T,F,T
EncarnacionOtis,16146,95,T,T,F
IsraelFriend,16147,85,F,F,F
EarlLevy,16148,35,F,F,T
JarvisChester,16149,52,F,T,T
RexJess,16150,72,T,T,T
JamesLillian,16151,30,T,F,T
MayRolland,16152,88,T,F,T
VesterColumbus,16153,35,T,T,F
RileyMarvin,16154,93,T,T,T
BenitoEly,16155,41,F,T,T
DelbertMatt,16156,75,T,T,T
DeforestTobias,16157,64,F,F,T
MurryJimmy,16158,70,F,T,T
EldonGary,16159,66,F,T,T
EddieTed,16160,62,T,F,T
WillisFrederic,16161,46,F,F,T
FestusBessie,16162,77,T,F,F
WheelerColin,16163,98,F,F,T
GrantHenery,16164,97,F,T,F
PalmerEarl,16165,43,F,F,T
EzraClaus,16166,87,F,F,T
EmmetGuy,16167,93,F,F,T
DaveOrrin,16168,47,F,T,F
JohnChesley,16169,55,F,F,T
IraTaylor,16170,28,T,F,F
EugeneRoy,16171,20,T,F,F
SterlingBrice,16172,84,T,T,F
RichardDoc,16173,35,T,T,T
BlaineChester,16174,22,F,F,T
IrvinChristopher,16175,40,T,F,F
ThurmanHarl,16176,78,F,F,T
CalBill,16177,42,F,T,F
AsburySydney,16178,20,F,F,F
BessieAndrew,16179,53,F,T,T
ArtherIsham,16180,20,F,F,F
AlbinClyde,16181,28,T,F,T
ArmsteadNewton,16182,39,F,F,T
WashRamsey,16183,56,F,F,T
AlphonsoBeverly,16184,48,F,T,F
FosterElder,16185,92,T,F,F
JoshuaGustav,16186,92,T,F,T
DeanGeneral,16187,38,F,T,F
JeromeDana,16188,29,F,T,F
EliArchibald,16189,48,T,T,T
AlfordFoster,16190,82,T,F,T
GrantJoshua,16191,75,T,T,F
IvorySydney,16192,69,T,F,F
NolanRene,16193,99,F,F,F
RoyalJudson,16194,66,F,F,F
PabloGenie,16195,31,F,T,T
OrenSmith,16196,71,T,T,T
DonLeander,16197,94,F,F,F
BartWilfred,16198,38,F,T,T
AlecJuan,16199,76,F,F,F
AllieAtlas,16200,27,T,T,T
DaleMax,16201,98,F,T,T
GustavArlington,16202,52,T,F,F
PearlClarence,16203,53,T,F,F
AlphonseKelly,16204,45,T,T,F
RichmondCyril,16205,21,F,T,F
VernieKent,16206,93,T,F,T
ForrestChas,16207,22,F,F,T
CharlieSol,16208,46,T,T,T
CarlMarlin,16209,93,F,F,F
GordenFinis,16210,22,F,F,F
SquirePeter,16211,85,T,T,T
WebsterLaurence,16212,35,F,T,F
PurlMerle,16213,26,T,F,T
LucasNoel,16214,96,T,T,F
GroverGordon,16215,75,T,T,T
JudsonWillis,16216,28,F,T,T
AlfonsoHervey,16217,97,T,T,F
PinkneyGus,16218,72,F,T,T
WilburBooker,16219,54,T,F,T
HermanAmmon,16220,75,T,T,F
RayPablo,16221,76,T,T,T
JesusFrances,16222,22,T,F,F
DelbertDudley,16223,52,F,F,F
RileyOscar,16224,59,F,F,F
GuyMilo,16225,67,T,F,F
AronEpifanio,16226,38,F,F,T
HosteenAlma,16227,45,F,F,F
NorbertMontgomery,16228,30,F,T,T
AugustHumphrey,16229,18,F,T,F
DickClarence,16230,58,F,F,F
BrunoDee,16231,26,T,F,F
IsraelBenjiman,16232,30,F,T,F
ElizabethOdis,16233,38,F,T,T
OrangeEmery,16234,60,F,T,T
NapoleonElder,16235,91,F,F,F
LorenMerl,16236,88,T,F,T
ThomasCleo,16237,29,T,T,T
NorvalDenver,16238,34,F,T,T
HarlandSim,16239,55,F,F,F
CarolCliff,16240,78,F,F,F
BennyBilly,16241,88,T,F,T
JamesGrace,16242,38,F,F,F
RoscoeLouie,16243,47,F,T,F
FosterEdgar,16244,35,T,F,F
ZenoWallace,16245,42,F,F,F
PabloDewitt,16246,36,F,F,F
EldredDale,16247,59,F,F,F
MarcusThornton,16248,78,F,F,F
FranciscoJordan,16249,45,T,F,F
JennieHurley,16250,34,T,T,T
StanleyAlvy,16251,26,F,F,F
HobsonMorris,16252,68,F,F,T
OllieAustin,16253,33,F,T,T
SeymourLacey,16254,22,T,T,F
HermanAbe,16255,23,T,T,F
BuckArt,16256,45,F,F,T
RandolphHarmon,16257,76,F,F,T
IrvingHarman,16258,28,F,T,T
ColvinMorgan,16259,83,F,F,F
MaceEzekiel,16260,48,F,F,F
RogersArno,16261,88,F,T,F
TheoLeon,16262,26,F,T,F
MurlNorbert,16263,56,T,F,F
RaleighWinston,16264,67,T,T,F
AmosHelmer,16265,46,T,T,F
OllieLeslie,16266,90,T,F,T
NoahSam,16267,94,F,F,T
MelvinMartin,16268,29,T,T,T
AnselJens,16269,49,F,F,T
ArchEugene,16270,36,T,T,F
DolphusJudge,16271,31,T,F,F
CullenAtha,16272,89,F,F,T
IsraelEdmond,16273,45,F,T,T
MortonConnie,16274,90,T,T,T
DenverGregorio,16275,71,T,F,T
LevyWillard,16276,46,T,F,F
RusselBernard,16277,81,F,F,F
PierceOle,16278,42,F,T,T
AllenBurr,16279,77,T,F,F
HamiltonIrving,16280,94,F,T,F
JuniorColeman,16281,89,T,F,T
JayGarnett,16282,83,T,F,F
MonroeOsborne,16283,49,F,F,F
LinwoodJesus,16284,70,F,F,T
ElizabethAl,16285,59,T,T,F
GlennWiley,16286,82,T,F,F
MitchellBartley,16287,64,F,F,T
WorthDean,16288,31,F,F,F
AlvieAlvie,16289,84,F,T,T
PrestonAustin,16290,20,T,T,F
RileyJose,16291,68,T,T,T
LaverneClair,16292,19,F,F,T
EbbBarton,16293,46,T,T,F
NatDamon,16294,71,T,F,F
NathanielCameron,16295,36,T,T,T
TobiasLuis,16296,91,F,F,T
OwenSim,16297,46,T,T,F
LeoRussel,16298,82,T,T,T
BuckEdna,16299,65,F,F,F
LuisObie,16300,74,T,T,T
LaverneGraham,16301,65,F,F,F
BallardEddie,16302,92,T,F,F
DoctorEdna,16303,99,T,F,T
JoseSim,16304,75,F,F,F
HollisHoward,16305,75,F,T,F
EltonGideon,16306,54,T,F,F
ReubenJason,16307,43,F,F,T
OlafEffie,16308,24,F,F,T
DennieDenver,16309,37,F,T,F
JoelVerne,16310,35,T,T,F
EvertRaphael,16311,76,F,T,F
PaulTurner,16312,36,F,T,T
LeonardDominick,16313,79,T,T,F
RoePearl,16314,50,F,F,F
BurtonThornton,16315,36,F,T,T
ClaytonRoger,16316,64,F,F,T
JoshBenjiman,16317,72,F,F,T
ClaudCary,16318,53,F,T,F
LexieCourtney,16319,75,T,T,T
FinisBertrand,16320,55,F,T,F
BerrySarah,16321,24,T,T,T
LincolnAbraham,16322,95,T,T,F
GlennHosteen,16323,88,F,F,F
BenitoDennis,16324,72,F,F,F
ClaranceFayette,16325,51,T,T,T
BurrellCurley,16326,82,T,T,T
BurrellDell,16327,96,F,T,F
ClaudieAdolphus,16328,29,F,T,T
MellSamson,16329,28,F,T,F
NapoleonErastus,16330,19,F,T,T
MarshallRube,16331,32,T,F,T
CarlieOlin,16332,85,T,T,T
PatrickWillie,16333,32,F,T,T
WorthVerner,16334,86,T,F,T
CamPete,16335,19,F,T,F
WyattClayton,16336,87,T,F,F
MartinClarence,16337,42,F,F,F
NapoleonOlin,16338,71,F,T,T
TolbertAngus,16339,87,T,F,T
TomWilmer,16340,97,T,T,F
HerschelGee,16341,97,F,F,F
BlaineAnthony,16342,51,T,F,F
EmanuelGrace,16343,35,F,F,T
TheoAdolphus,16344,81,T,T,T
RosendoSterling,16345,62,T,T,T
ThadLawrence,16346,85,F,F,T
IsomEly,16347,21,T,F,F
LeonMerlin,16348,50,T,T,F
BertNoble,16349,33,T,F,T
NorvalHervey,16350,62,F,F,T
MaceSmith,16351,49,F,T,T
IshamLennie,16352,18,F,T,F
LewisMaude,16353,76,F,F,T
OrvalBessie,16354,80,T,F,T
NeilVan,16355,58,T,T,F
PierceAloysius,16356,38,T,T,T
IversonGolden,16357,66,F,F,T
BuellLouise,16358,74,T,F,F
JobeDenis,16359,36,T,T,F
BertonRussell,16360,34,T,F,T
GastonJean,16361,86,T,F,F
WmAlton,16362,34,F,T,F
ArlieOrson,16363,50,F,T,F
TracyAlgie,16364,93,F,F,F
ArnoIrving,16365,66,T,F,F
FateEphraim,16366,37,T,F,T
LewEphriam,16367,65,T,F,F
AmosLeonce,16368,39,T,F,T
TravisGussie,16369,83,F,F,F
MurlMorris,16370,77,T,F,T
EdmondAugustine,16371,20,T,T,F
ErnieDuncan,16372,57,F,T,F
CliffHattie,16373,85,F,F,T
CourtneyLudwig,16374,21,F,F,F
AllieGerald,16375,33,F,F,T
AllanRex,16376,66,T,T,F
CarsonLewis,16377,35,F,F,T
GranvilleLoring,16378,82,F,T,T
LyleBillie,16379,56,T,F,T
ElmerMason,16380,84,T,F,T
